,Unnamed: 0,Tweets,Dates,Longitude,Latitude,Sentiment
299,299,"“In less than half a decade, #Ebola has gone from being nearly a death sentence to a #vaccine-preventable disease.”… https://t.co/BNIWsG1d5s",2020-01-13,-4.695248670679882,23.39006965122369,neutral
300,300,"when I go to Africa for vacation
Watch for Ebola 
#memes
#africa
#rassism 
#Ebola https://t.co/yOA0rq3tKq",2020-01-13,1.6200023955460492,22.359496537604798,neutral
301,301,"Once #ERVEBO induced immunity wears off, an #Ebola infection can be expected to be even more severe due to an aller… https://t.co/3e8xh4BLJn",2020-01-13,3.332280449031986,18.15526891126563,positive
302,302,Moving Conversations and Relationships into Action!  https://t.co/0AanN4Y0A3 $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/PLBbvIEJoQ,2020-01-13,0.8730394324147737,24.27948569316398,neutral
303,303,Regardez comment les acteurs de la riposte contre la maladie à virus #EBOLA sont menacés à la machette à l'est du p… https://t.co/D5eOJD6sad,2020-01-13,2.3676621434197793,22.24683749946272,positive
304,304,"Heureuse d'avoir participé en réalisant #illustration de couverture et ornements de texte.
""LES SURVIVANTES, Parole… https://t.co/n22kxH4yFi",2020-01-13,-4.2018078392706,23.633853342429074,neutral
305,305,"Écouter Bulletin Koma Ebola Du 13 Janvvier 2020 Kinande. A #Butembo, une campagne de vaccination contre le virus… https://t.co/r6ECQPCbWR",2020-01-13,-3.5021135485776798,23.706873692146495,neutral
306,306,"Écouter Bulletin Koma Ebola Du 13 Janvier 2020 Swahili. A #Butembo, une campagne de vaccination contre le virus… https://t.co/GQu8PVwhSR",2020-01-13,3.667278419492283,21.107001091123678,neutral
307,307,"Écouter Bulletin Koma Ebola Du 13 Janvier 2020 Français. A #Butembo, une campagne de vaccination contre le virus… https://t.co/ryb5exYZCO",2020-01-13,-3.5434807404710815,25.803431613725678,positive
308,308,"In #DRC, the #DiseaseDetectives of CDC’s Epidemic Intelligence Service are proving their worth as they work to stop… https://t.co/dCsXqCJZF4",2020-01-13,-0.8059617757199053,21.023356889031717,positive
309,309,"Five years after Emory chose care over fear, #Ebola patients Kent Brantly and Nancy Writebol returned to mark the m… https://t.co/9Z1jvExItW",2020-01-13,-1.0190178774620537,22.601533018511844,neutral
310,310,Always fascinating to hear the story of the discovery of #Ebola.  An incredible team effort that included the… https://t.co/vQYSmiIAO7,2020-01-13,4.279505351580418,20.294373655557795,neutral
311,311,"""The story of the #Ebola vaccine began, as scientific advances often do, with a good idea and a lucky break.""

The… https://t.co/rhzvwvfuw0",2020-01-13,2.005116031542421,16.322038640358777,positive
312,312,"@DrKynast @EUDataNewsHub @MarieWolfrom @AFP #DRC had several outbreaks of #EBOLA since the mid-70s, and is one of t… https://t.co/mOesIT03Wy",2020-01-13,2.541293599894181,20.098745691290343,negative
313,313,"Results from #GSUPublicHealth's Dr. Gerardo Chowell and PhD candidate Amna Tariq's recent paper, published in… https://t.co/vu7Wne4HBU",2020-01-13,-0.28745582082512366,19.030538020758573,neutral
314,314,"The U.S. Food and Drug Administration announced the approval of #Ervebo, the first FDA-approved vaccine for the pre… https://t.co/XCwDMY2WxR",2020-01-13,2.59090363567777,23.34168866147209,neutral
315,315,"Don't miss the #NIH Demystifying Medicine Lectures Series
""Ebola: Then, Now &amp; the NIH""
Jan. 14, 4pm ET,
featuring s… https://t.co/65mi4EpoDQ",2020-01-13,-0.46539493041068947,20.075379948261794,neutral
316,316,DTRA contributes historic #ebola  effort Read the full story here https://t.co/YFTEHQc0Fl,2020-01-13,-1.6251435286529359,22.77560219242405,neutral
317,317,Never knew that #Ebola is named after a river 😱 https://t.co/LTpVGTyLlk,2020-01-13,1.5545208788094962,23.188760566244014,neutral
318,318,@fabricemvondo_ @EUDataNewsHub @MarieWolfrom @AFP Under #Belgium rule the Infrastructure was much better. Now it's… https://t.co/lF7DsLzlt9,2020-01-13,-2.42997529030471,18.824482934852107,positive
319,319,Here are ten big moments that will stick with us—and could continue to shape #TheFutureOf health for us all &gt;&gt;… https://t.co/0LQJdcBEkx,2020-01-13,2.684139983801145,23.66717040479523,neutral
320,320,"ONGs | Los niños de República Democrática del #Congo frente al #ébola 

https://t.co/OnhmbY4UgV",2020-01-13,4.9834521838099555,23.16560259921632,neutral
321,321,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/ADKGbsUnoO,2020-01-13,1.9311832519960423,14.578096186361705,neutral
322,322,EBOLA NEWS: NIAID-supported Partnership for Research on Ebola Vaccination extends study of three #Ebola #vaccine re… https://t.co/wIKVAijxeg,2020-01-13,2.1447127187309807,23.411657225455535,neutral
323,323,@InsermTransfert Transfert est ravi d’accompagner le projet européen #PREVAC-UP visant à étendre le suivi et renfor… https://t.co/GW5KTJvDJA,2020-01-13,0.9933791806312833,19.403777219059023,positive
324,324,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/xGbN6ZYrQ1,2020-01-13,5.751718233879677,19.57463170588326,positive
325,325,"I've been following the #Ebola outbreak in #DRC for nearly 18 months now, and while we need to end it fast, this… https://t.co/SQQO3i4qoD",2020-01-13,5.41565207527336,23.12069279421747,neutral
326,326,"@SciTania #Ebola : comment tout a commencé en 1976
https://t.co/wUCSo0RrHD
#virologie #histmed https://t.co/ddow0vQgFg",2020-01-13,-3.697761320131648,24.903480658830283,neutral
327,327,#STUDY: Vitamin A Supplementation Was Associated with Reduced Mortality in Patients with #Ebola Virus Disease durin… https://t.co/UC1cmSgR9L,2020-01-13,1.5015327931496703,23.955429225077694,neutral
328,328,Moving Conversations and Relationships into Action!  https://t.co/QHVeznSQlV $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/rc5mCktF3N,2020-01-13,5.340857684829906,25.53057321847893,positive
329,329,"Health workers leading the fight against #Ebola are our everyday motivation! 

Since the beginning of the outbreak,… https://t.co/b359w198zO",2020-01-13,-2.1445778287269768,22.017588604600004,neutral
330,330,#Prevac Etudier la sécurité à long terme des vaccins contre #Ebola et la durabilité de la réponse immunitaire. C'es… https://t.co/RIYa7sOHw8,2020-01-13,3.6254984653697493,19.104550370698334,positive
331,331,@septemberrbloom Damn..I will ensure you’re eulogy is well written..#Ebola,2020-01-13,1.5576985997316506,20.535083093218983,neutral
332,332,INSERM: PREVAC-UP: The Partnership for Research on #Ebola Vaccination extends follow-up and builds research capacit… https://t.co/VIsNhucLub,2020-01-13,-2.222242114073368,19.128141826540936,neutral
333,333,"Worried by new cases of #Ebola in Mambasa, #AfricaCDC #MinSanteRDC and other partners set up new #vaccination rings… https://t.co/lWwy0wTH83",2020-01-13,-3.644999172749123,26.22685177231094,positive
334,334,#Ebola : l’inquiétude monte après la réapparition du virus dans des localités de l’est de la RDC https://t.co/vErYryIYux,2020-01-13,1.545905026580519,18.981985662255266,neutral
335,335,Moving Conversations and Relationships into Action!  https://t.co/dtsYEAjtyP $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/lCJXy4Uq3a,2020-01-13,-2.85981970155255,21.433208708457165,neutral
336,336,#phep #Ebola #Zika https://t.co/HBd6JBrjYO,2020-01-13,-4.520600844200136,18.103056338986157,neutral
337,337,"La ministre Gould, sera en #RC et en #RDCongo cette semaine pour travailler avec les partenaires du Canada en… https://t.co/zkSitwd6Pr",2020-01-13,-1.133389551974244,20.784594624709825,neutral
338,338,"Minister Gould will be in #RC and #DRCongo this week, working with Canada’s #African partners on #climatechange,… https://t.co/V8zlb0nQ5P",2020-01-13,2.7030528235543594,21.780462376705863,positive
339,339,Containing the deadly #Ebola outbreak amid active conflict in the #DRC 🇨🇩  continues to present many challenges. Bu… https://t.co/hOD6tdjNn2,2020-01-13,3.193114774375055,26.13055621531608,positive
340,340,"9.EMM publishes research that is immediately relevant to society, like this paper addressing the origin of the… https://t.co/MLBLtvD4lg",2020-01-13,1.5226094362586124,29.005531917651677,positive
341,341,Kasese calls for restoration of #Ebola screening centers via @pmldaily https://t.co/IlaiVWYgZD,2020-01-13,5.073065916790955,22.139227915148428,positive
342,342,"A scientific triumph came out of #Ebola outbreaks of the last decade, UK's Public Health Rapid Support Team Directo… https://t.co/kTQJJdz4I6",2020-01-13,-4.9309270096780455,22.799659001063798,negative
343,343,Moving Conversations and Relationships into Action!  https://t.co/Lss72chtNK $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/9embhqTVK1,2020-01-13,4.786884720993356,24.76009049209605,neutral
344,344,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/ovO9qglDpx,2020-01-13,-5.584140650680523,25.886007041780353,neutral
345,345,"A scientific triumph came out of #Ebola outbreaks of the last decade, UK's Public Health Rapid Support Team Directo… https://t.co/JNqC7wklSt",2020-01-13,3.4675718112898837,23.23523197712202,negative
346,346,#Ervebo was approved in #Europe (Nov 2019) &amp; in the #US (Dec 2019). This is the story of how #scientists across 10… https://t.co/tLqC5l3Hcv,2020-01-13,-4.831531631257536,20.3562808545962,positive
347,347,"The 'rule of 6' influences the transcription initiation of #Ebola  
virus. Find our recent publication by Simone Ba… https://t.co/fJJ62rBcrw",2020-01-13,2.0682624810048407,25.161309590166276,positive
348,348,La historia de la primera #vacuna contra el #Ebola. Esfuerzo de la cooperación científica. #VaccineWork… https://t.co/gCQOK1HWbn,2020-01-13,-0.2173879931538789,23.79982940399877,positive
349,349,"WHO: #measles has killed more than 6,000 people in #DRCongo.
@WHO called on international partners and agencies to… https://t.co/Pjy1FI1ed5",2020-01-13,2.546394690070547,23.529217055954412,negative
350,350,"Situation Update on #Ebola Virus Disease #Preparedness - #SouthSudan Update 16 - 31 Dec 2019
Two alerts reported fr… https://t.co/s3zqCBtyHo",2020-01-13,-0.24791924942011234,22.1385006374967,positive
351,351,#Ebola Virus Disease (EVD) Points of Entry (PoE) #Uganda preparedness dashboards for Kanungu District was covered f… https://t.co/J9M0fNeO35,2020-01-13,-0.5356220974198311,23.778008096781292,positive
352,352,Moving Conversations and Relationships into Action!  https://t.co/KWQwztzdit $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/tcpiQ4yzXQ,2020-01-13,0.3058206287512313,23.02249757527328,positive
353,353,Moving Conversations and Relationships into Action!  https://t.co/5Xl8shn1kW $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/MOAfKdm5dX,2020-01-13,-2.3776852076031654,24.380532107369586,positive
354,354,@institutpasteur AEE will work on #Ebola #preparedness in #RépubliqueCentrafricaine w/@I_P_Bangui &amp; Université de B… https://t.co/Z9b51pRO8I,2020-01-13,5.539160029292152,19.83036378923021,negative
355,355,"#RDC  3 nouveaux cas confirmés  d'#Ebola  dans la zone de santé de
 #Beni https://t.co/csINmP5Vbk via @ElectionNet",2020-01-13,5.886038485844205,20.360521522852064,positive
356,356,"Case Definitions Used During the First 6 Months of the 10th #Ebola Outbreak in #DRC 
Case definitions are critical… https://t.co/gPWyIT2Tab",2020-01-13,0.471742876449335,19.151278841701476,neutral
357,357,"The story of the #ebola #vaccine, spanning many continents, brilliant minds, and stumbling blocks... told beautiful… https://t.co/cxo8DHg3vB",2020-01-13,1.9894633440791638,26.41820679175369,positive
358,358,"Je n'insisterai jamais assez sur le besoin de rester vigilant face à #Ebola, même après des mois sans cas. Nous l'a… https://t.co/4HrrskF4Po",2020-01-13,-1.963976375889824,25.20026758456568,positive
359,359,"Health workers leading the fight against #Ebola are our #MondayMotivation! Since the beginning of the outbreak, our… https://t.co/Ua16ZB6yb8",2020-01-13,-2.1872196432305095,20.682724205017987,negative
360,360,"How long did developing a #vaccine for #ebola take? With how many #researchers, in how many countries? How quick on… https://t.co/nbWArelilT",2020-01-13,3.0770022759047055,22.0221583031477,negative
361,361,"Un equipo de 40 personas de la OMS @who trabaja ""casi sin parar"" para garantizar los suministros contra el #ébola e… https://t.co/xBdJYOUZ9h",2020-01-13,0.1980820447395668,26.0696211375869,negative
362,362,"Mobilization of 428 members of the #Butembo youth association for the strategy ""1000 vaccines against #Ebola per da… https://t.co/pHwQBPvjjl",2020-01-13,0.5335898879934168,23.52687646911604,negative
363,363,#IPCC #Arctic #Science #ClimateChange #Ebola #Blackhole #Physics “The world awoke to the need to combat global heat… https://t.co/gdrnHUBDVo,2020-01-13,-2.8093904328422807,24.480960311690165,negative
364,364,"Vaccines can't stop #Ebola in a war zone.
""We found that ring #vaccination is effective until the levels of inacces… https://t.co/bNZnSB9z5p",2020-01-13,-0.050899598356244136,22.783875879527866,negative
365,365,Moving Conversations and Relationships into Action!  https://t.co/jt375rftbh $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/aOvu1jeFBQ,2020-01-13,6.364178519529187,19.82313876335549,negative
366,366,Moving Conversations and Relationships into Action!  https://t.co/kMshlwYwFj $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/q7IIqh95cC,2020-01-13,0.45321089689121674,22.25544735082723,negative
367,367,I guess these top vaccine experts openly raising questions about vaccine safety at a @WHO conference are anti vaxxe… https://t.co/MzqJRLTl4o,2020-01-13,1.2037201394125845,22.24029393123101,neutral
368,368,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/wDvPZ6c2eR,2020-01-13,2.9634381666884932,24.747757225536425,positive
369,369,"Speaking of N95, ito ay uri ng ""particulate respirator"" dahil nafifilter nito ang mga air particles. Ginagamit din… https://t.co/60aNtAnIE3",2020-01-13,6.662196642888364,21.942010948321016,negative
370,370,#ebola https://t.co/zMaAhEbndQ,2020-01-13,5.773393596550883,22.210934991180476,neutral
371,371,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/ncLPL1qDkV,2020-01-13,-1.8897947955075975,21.160649150115105,neutral
372,372,#Ebola #EbolaDRC #EBOV in the DRC: 460 suspected/3395 total confirmed &amp; probable cases (118 probable/3277 confirmed… https://t.co/wNp0M9aOLI,2020-01-13,-0.6129712721223577,24.294927790073675,neutral
373,373,"In the newswrap, we talk about the CFA, #Ebola in DRC, security in the Sahel, and more. We have shoutouts to… https://t.co/TS3e1gak6x",2020-01-13,3.8729658039947576,25.012715902558785,positive
374,374,Moving Conversations and Relationships into Action!  https://t.co/D48w76YGxC $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/SBiNDao4oa,2020-01-13,5.062109909909169,22.4561744072156,neutral
375,375,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/elRPy49u4i,2020-01-13,-1.3502964239469504,20.490415739242362,neutral
376,376,Moving Conversations and Relationships into Action!  https://t.co/KnanFIAiqg $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/degzKdJ09V,2020-01-13,4.270319211958172,18.7301185323485,neutral
377,377,Moving Conversations and Relationships into Action!  https://t.co/iDZ6PF0ciB $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/O8zhF8xi39,2020-01-13,1.877207227159877,17.846045123479975,neutral
378,378,Moving Conversations and Relationships into Action!  https://t.co/1Msg10FcuP $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/Xv4DdYKbB6,2020-01-13,-3.3501441880714316,26.005691597759867,neutral
379,379,Moving Conversations and Relationships into Action!  https://t.co/KWQwztzdit $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/OmQvIUA2Z7,2020-01-13,0.4698659184217696,19.962053644824245,neutral
380,380,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/6Wlo8X0LDu,2020-01-13,1.201710798560396,22.12076447563309,neutral
381,381,Moving Conversations and Relationships into Action!  https://t.co/ukQUUHLDHW $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/rSuQh80C8b,2020-01-13,2.1583208017590128,17.471550995071578,neutral
382,382,"DRC #Ebola: CMRE update, January 12 https://t.co/nG1tkvjPA7",2020-01-12,-2.7240141314947275,22.643273165885095,neutral
383,383,Moving Conversations and Relationships into Action!  https://t.co/lNHGoyaK6k $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/FQMja1BRuo,2020-01-12,-1.7268044711378978,29.238299979103534,neutral
384,384,Moving Conversations and Relationships into Action!  https://t.co/JRRb5ajlDo $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/WdDnKtfi7L,2020-01-12,-1.2013457101961198,28.214469336966786,positive
385,385,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/1ggGlZp0uI,2020-01-12,3.7005234846935027,18.086337066058995,negative
386,386,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/8eXrnAPYXl,2020-01-12,0.40773113549909934,22.380380791837805,positive
387,387,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/BiLyVdirRw,2020-01-12,0.3971357711081731,21.79183833955102,neutral
388,388,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/VdKpZ3CcNI,2020-01-12,4.223757259575864,20.57256984724149,neutral
389,389,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/LM8AHvXwyJ,2020-01-12,4.44141126950584,22.014848918205303,positive
390,390,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/0DXYHlLdX3,2020-01-12,-1.1309102124885404,21.31386552855584,negative
391,391,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/t1FCdMA61k,2020-01-12,3.6587546059890217,28.45935175550176,neutral
392,392,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/SrC2McPg3V,2020-01-12,3.1230149240719207,22.359513145165977,positive
393,393,"Jan12, 2020 #Ebola @MinSanteRDC 
•Since start of epidemic, cumulative cases 3,395: 3,277 confirmed 118 probable.  t… https://t.co/vGUCu1uGYW",2020-01-12,-2.209552583604812,21.23078104189849,neutral
394,394,The complex logistics of #Ebola response #DRC #RDC @MinSanteRDC @OMSRDCONGO @EteniLongondo  https://t.co/Jevd2sVPOM via @reliefweb,2020-01-12,2.5330900535066467,25.283943037155723,neutral
395,395,"La famine est moins mediatisée que l'ebola car c'est un probleme que les riches n'auront pas"" #ebola",2020-01-12,2.2217362547441004,20.967991816913973,neutral
396,396,"Molt trista la dada però, per donar context, crec que el 45% de la poblacio té menys de 18 anys i per tant no estan… https://t.co/A0BM8UAfNt",2020-01-12,-0.9620273587545796,27.2265675682389,positive
397,397,"#Ebola ha assolit un nivell de resistència, dsd fa 3 mesos, continua circulant i es resisteix a apagar-se. En mig a… https://t.co/xOEG2RBCgz",2020-01-12,4.101688901044284,23.18315729504076,neutral
398,398,#Ebola #EbolaDRC #EBOV in the DRC: 460 suspected/3395 total confirmed &amp; probable cases (118 probable/3275 confirmed… https://t.co/l744CNKS7G,2020-01-12,0.8186328198832827,20.905485645824456,neutral
399,399,"Dans un silence assourdissant, la zone de santé de #Beni a reçu jeudi un nouveau cas confirmé de #Ebola après 29 jo… https://t.co/9lbP9r7w5b",2020-01-12,-0.12361367815402757,24.73575739072805,neutral
400,400,@ShooguhLipz I always think of anti-vaxxers when I hear anything about #Ebola. Wonder if it were a circulating Nort… https://t.co/cpu4O0Uc5q,2020-01-12,4.215791176911307,21.283384724001678,neutral
401,401,"#Ebola10_RDC Situation épidémiologique du 12 Janvier 2020 avec les données collectées jusqu'au 11.01.20 👇

➡️… https://t.co/3Ja81CZPCO",2020-01-12,6.250519853909016,26.102044618326474,neutral
402,402,#Ebola update https://t.co/B8B6pSxIPb,2020-01-12,5.213230368965358,25.418166354384592,neutral
403,403,#vaccination contre #Ebola en #RDC https://t.co/izd3IlXrNM,2020-01-12,-0.6135998782841703,20.588233773954116,negative
404,404,Cumul des cas d '#Ebola en #RDC au 11 janvier 2020 https://t.co/UxCqmdFuT7,2020-01-12,-0.9448639358104998,20.780391384161778,neutral
405,405,Suivi de l '#épidémie d' #Ebola en #RDC au 12 janvier 2020 https://t.co/gUjz6d9f8w,2020-01-12,3.219249388865469,23.13017248239978,neutral
406,406,@bama9455 @jay2kQ17 https://t.co/4nj1MX4fpX #WakeUpAmerica #FactsMatter #CORRUPTION #Censorship… https://t.co/ufNEG7OU6x,2020-01-12,0.7335802165686249,21.001851300736387,positive
407,407,‘Against all odds’: The inside story of how scientists across three continents produced an Ebola vaccine by… https://t.co/Q1J0JKTle6,2020-01-12,2.75314936459798,20.45538801511475,positive
408,408,Everything you need to know about the first FDA-approved #Ebola vaccine.  https://t.co/qnJWsRQKkz,2020-01-12,2.5818545836044886,20.13217410924514,neutral
409,409,Superstar Canadian journalist @HelenBranswell breaks down recent updates  on and analysis of #Ebola. https://t.co/5bnIOmkhW9,2020-01-12,0.3223935610050066,21.810703622281967,neutral
410,410,What the Government is Really Saying https://t.co/kmOjIGBMG9 #ebola #family #governement #responsibility #retirement #selfreliance #skills,2020-01-12,2.2555108244999214,24.928542321316762,neutral
411,411,@realDonaldTrump #LeakedVideo! Head #UN #Scientist Admits #Vaccines Are Killing People https://t.co/BiLrBemLC3… https://t.co/16HodU2M0t,2020-01-12,0.14833078599861804,25.334370356866692,neutral
412,412,"@CBLevineMS ¯\_(ツ)_/¯
People in this part of DRC move around a lot, for a number of reasons — not least of which is… https://t.co/4eKlyBxSfC",2020-01-12,2.6571503830027847,29.03411822366295,neutral
413,413,SHOULD WE BE MAD AT SAWYER? https://t.co/irXisYhbta #ebola,2020-01-12,0.11919618734361226,17.859594681495842,positive
414,414,No comments necessary. #Ebola https://t.co/z6dzLLQMVT,2020-01-12,2.168992183927392,23.619221832285188,neutral
415,415,@HelenBranswell Hard to accept but is it possible some kind of subterranian circulation of the virus? It seems the… https://t.co/hygSyGEiqx,2020-01-12,-6.254425632074608,21.769519684003836,neutral
416,416,punts de transmissió o reactivacio. La infecció hi és encara q no la veiem. I les zones és passen infectats de… https://t.co/6YsZOdKDEB,2020-01-12,4.502014224725758,24.039165292024048,neutral
417,417,"Estem davant d' una nova ""cosa"", i dic ""cosa"" pq no se ben bé com qualificar-la. #Ebola ha corregut molt camp, ha i… https://t.co/9o0m0tjNta",2020-01-12,0.8372210329289854,19.25086297853321,neutral
418,418,"Mise à jour #Ebola #RDC (provinces d'Ituri, N Kivu &amp; S Kivu) au 12 jan; données datées du 11 jan 2020. ▪︎Deux nouve… https://t.co/YbOIz5QXsg",2020-01-12,0.3578792252227019,24.648545551143215,neutral
419,419,"Great detailed story on Canadian and German scientists who developed #Ebola vaccine, starting in #Winnipeg at Natio… https://t.co/kumjzY4Zm9",2020-01-12,0.671222060762746,27.972838139343033,neutral
420,420,"@AfricaCDC Epidemiologist and Head of Emergency Preparedness and Response Division, @MerawiA visited facilities and… https://t.co/ej8SY5iXyr",2020-01-12,2.9141736833862044,24.02592609398722,neutral
421,421,"#deutschland nimmt auf Vorschlag von Herrn #Maas (#spd) #ebola Patienten auf.
#Migration 
#migranten
#Asylantrag… https://t.co/qPtbbzhcZS",2020-01-12,0.75756566093476,20.28035740234822,negative
422,422,"2. The second #Ebola case reported Saturday was at Beni, another place that has repeatedly stopped transmission onl… https://t.co/zIa7jCgrdh",2020-01-12,4.958679654622638,25.240896970967263,positive
423,423,"1. More bad news in DRC's #Ebola outbreak. There was a case reported Saturday at Musienene.
Musienene had gone 131… https://t.co/5zfLCBfkTA",2020-01-12,3.045492737637506,21.60809248184189,neutral
424,424,"To improve reporting and analysis of key indicators, @AfricaCDC facilitates training in the use of #SPSS for epidem… https://t.co/sjmlcvczzW",2020-01-12,4.535725585406662,26.84001560214012,neutral
425,425,"Worried by new cases of #Ebola in Mambasa, @AfricaCDC @MinSanteRDC and other partners set up new vaccination rings… https://t.co/HijSpX8LyC",2020-01-12,-0.370574987952041,18.57550017252476,positive
426,426,Video: Bringing religions together to prevent #Ebola | @UNICEF #Rwanda https://t.co/RGw2GgDqj6,2020-01-12,0.7046250091769665,27.604401864552514,neutral
427,427,"Facebook memory... #Ebola #SierraLeone I will never get tired of sharing this. First, it was, is the highlight of m… https://t.co/PLbKJQzAby",2020-01-12,-1.31152646364215,24.70362327267968,neutral
428,428,"Quand elle a attaqué @MTamfum sur #Ebola #RDC ,mes doutes sur @luchaRDC étaient tombés
Une mutation qui a touché à… https://t.co/n9jKQolzBs",2020-01-12,-1.5689974604598242,22.492677357422906,positive
429,429,The current #Ebola outbreak is the 10th in the DRC. It has killed far fewer people than the decades-long rebel warf… https://t.co/JhpowQ2xHk,2020-01-12,-1.9222996782396053,22.29891201669175,positive
430,430,Newly updated #Ebola clinical reference. https://t.co/xo8Iaf7e1x https://t.co/fVutk42FUD,2020-01-12,0.723917115840141,21.815497421475193,negative
431,431,South Sudan: Patient with #Ebola-like symptoms quarantined in Mapel https://t.co/0ZX0j6ASLW,2020-01-12,1.3736717223678407,22.282574092701537,neutral
432,432,"DRC #Ebola: 2 new cases on January 11, 5 this week, 3,395 total https://t.co/6UzvfWK3he",2020-01-12,-0.42941884531433483,22.80705572283543,neutral
433,433,"First #Ebola #vaccine approved
https://t.co/4tX9hNcTIK",2020-01-12,1.1011663098093254,23.705189711839505,neutral
434,434,The inside story of how scientists across three continents produced an #Ebola vaccine. https://t.co/2LmJPICSlB,2020-01-12,5.352099433843675,24.718034384656406,neutral
435,435,"#BENI #EBOLA: Après plusieurs semaines sans nouveau cas, 3cas confirmés de la maladie à virus #Ebola enregistrés. P… https://t.co/MPOPu4133p",2020-01-12,0.6568386874873455,27.27291276788649,neutral
436,436,"#Ebola Trois nouveaux cas confirmés à #Beni. Bibiche Matadi, chargée de surveillance au sein de la riposte appelle… https://t.co/U393y7Yzi8",2020-01-12,1.0305773416164399,23.399896368942436,neutral
437,437,"Patient with #Ebola-like symptoms quarantined in #Mapel
https://t.co/pS2JT2Fh1A",2020-01-12,1.9751550684668384,17.85670088778477,neutral
438,438,@DjDaboTrabo #Reggaekuruka #shidamarambekse utawala tuned at large loving the show big up #mochamajames… https://t.co/vA2TV4AHYE,2020-01-12,0.4594708509347083,23.506838233157605,neutral
439,439,"Toujours impressionné par la bravour &amp; le courage des équipes de la communication de risque, mobilisation sociale &amp;… https://t.co/6l6fXRCxVu",2020-01-12,3.147675793364497,16.995980517462684,negative
440,440,#Uganda Local leaders in #Katwe Landing Site in #Kasese District are appealing to the District Health Department an… https://t.co/3wFduIJ3FL,2020-01-12,4.703849068084401,25.101400907370515,neutral
441,441,"Also, while the rVSV-ZEBOV vaccine is a #live #virus #vaccine, it is live (and relatively non-harmful) rVSV, NOT LI… https://t.co/XEI70CldX9",2020-01-12,-0.771162351373402,24.335573217286342,neutral
442,442,⁦Le journaliste @EmmanuelFreuden s’est rendu à #Beni pour essayer de comprendre les causes de la méfiance de la pop… https://t.co/OYpLxnOvXQ,2020-01-12,0.08997891730625174,15.851007934744013,neutral
443,443,"For the record : #Ebola #vaccines #vaccination is NOT mandatory for ANYONE, even those in current outbreak zones. I… https://t.co/PLTJpIoSZ1",2020-01-12,-2.6160416455343682,28.22890273319137,neutral
444,444,"Jan 11, 2020 #Ebola @MinSanteRDC 
•Since start of epidemic, cumulative cases 3,393, of which 3,275 are confirmed an… https://t.co/aqX9G8XTvT",2020-01-12,3.8718328533969917,25.294313077823077,neutral
445,445,"Notre gouvernement est l'équivalent d'ebola #Ebola

Il faut maintenant savoir l'eradiquer!

#peursurlelac… https://t.co/lAM2xZgj7J",2020-01-12,2.042954361585032,25.21382981945363,negative
446,446,Dear @Twitter there is currently a #disinformation campaign regarding #Ebola vaccinations from anti-vax accounts. H… https://t.co/CW0rTG2VeI,2020-01-12,-1.9464876164705422,24.14832211716482,neutral
447,447,"Oggi ultimo quarto di finale con una sfida ""medica"".
L'#Immunoterapia, usata nella lotta contro il #cancro vs… https://t.co/ObJPn0flwh",2020-01-12,0.868746543723713,23.301221988052532,positive
