,Unnamed: 0,title,pubdate,Latitude,Longitude
315,315,@NicoleCOP thought you might be interested in new data on private giving to #Ebola v. private giving for other crises http://t.co/adwvaZWGXX,2014-09-22 19:51,-1.201826306,20.70645455
316,316,"RT @ONECampaign: NEWS: More than 14,000 #Ebola cases (including 4 now confirmed in Mali) &amp; more than 5,100 deaths http://t.co/WWxHYheIOS vi…",2014-08-10 14:35,-1.205206947,22.77197227
317,317,"@ReIntonation also, Facebook is asking me for donations for #Ebola while it is clearly a #falseflag. You think I\'m dum, @facebook?",2014-08-01 21:15,-5.013425673,23.48318506
318,318,"RT @DrFriedenCDC: Sen. Bill Frist, MD: “No time for complacency” in must-read new op-ed on #Ebola response: http://t.co/mp6iNzT9LD @FoxNews",2014-08-24 17:42,-4.663145877,20.33306939
319,319,"RT @MelissaTweets: If #Ebola and #Gruber tweet on Twitter and media ignores it, do they exist?",2014-08-01 20:28,-3.690130653,24.11226196
320,320,#Ebola Ebola: for-profit disaster capitalists are already out looking to make money f  http://t.co/pJ6a8MhvlO http://t.co/tlKkcTHqN6,2014-09-15 12:32,-8.845062489,21.19069704
321,321,RT @Reslizumab: No evidence that the Ebola vaccine causes autism!👪👪👪👪#autism #aspergers #healthcare #CDCwhistleblower #Ebola👪👪👪👪http://…,2014-09-27 7:44,-4.181975372,20.30311328
322,322,RT @CDCgov: Sierra Leone is fighting #Ebola and educating its residents one big idea at a time. This week\'s #EbolaBigIdea is SAFE BURIALS S…,2014-08-09 22:27,-6.132389901,21.86370357
323,323,RT @MoNscience Cld u walkthru #Ebola ward w/o catchng virus? video game could teach u how.http://t.co/uwluXlv8zr @nprGlobalHealth @shiftlabs,2014-09-18 7:52,-1.663205987,21.7774923
324,324,RT @MoNscience Cld u walkthru #Ebola ward w/o catchng virus? video game could teach u how.http://t.co/DJNV8crBKv @nprGlobalHealth @shiftlabs,2014-08-15 16:43,-2.250683091,19.87215856
325,325,A history of medical killers in #Africa #Ebola #HIV #poison #sterilisation http://t.co/5YMrdH0j86 cc @ducorwriter V/ @afriquiana86,2014-09-07 15:36,-5.023700344,23.97342868
326,326,"#ProTip Parents, believe your children when they talk about imaginary friends, they may be #ebola carriers. #OutbreakChat",2014-08-11 10:37,-2.488949535,21.15704064
327,327,"#Ebola Fears, Start Of #Flu Season Spur Jump In Sales For Clorox Disinfectant Wipes http://t.co/ZShy3KwXgE #data #cbssf #virus #health",2014-08-22 19:56,-3.959001024,18.93498761
328,328,RT @JermaineWatkins: This: See... I knew #Ebola was a bigger worldwide threat than they admitted at jump. http://t.co/rtKgzXzwjk,2014-08-01 4:26,-5.85586596,18.04705658
329,329,"RT @archietse: After weeks of fewer #Ebola cases in Liberia, @WHO says it appears “trend is real” http://t.co/cHEArMXp33 http://t.co/RRjtnf…",2014-09-10 16:48,-7.620288455,22.25393835
330,330,"Fake \""pandemics\"" are another game of mind control!http://t.co/nN0IdWpmIn #news #fraud #lies #TGDN #pjnet #tcot #ccot #waar #ebola",2014-08-11 1:13,-6.589338768,18.25822905
331,331,I don\'t understand the fuss over the #CometLanding. Surely there are infinitely more important issues facing humanity. #Ebola #SyriaCrisis,2014-08-29 14:07,-6.422478767,26.48009634
332,332,@danieltosh until you cute #ebola I\'m only watching reruns. I\'m that cool.,2014-09-28 15:17,-0.809956783,18.34260984
333,333,Online Homeland security: #Senegal - #Ebola Virus Disease http://t.co/1awbnLEr2k,2014-09-13 19:04,-6.977587545,24.5177537
334,334,Watching @SouthPark #RandyIsLorde #alexfromtarget #rachelfromwalgreens #hashtag #Ebola,2014-08-19 6:07,-4.796909928,23.30011095
335,335,"RT @AllergyKidsDoc: Actual discussion:Parent \""I want #Ebola vaccine for my child\""Doc \""There isn\'t one, but we have #flushot\""Parent \""We d…",2014-09-29 16:43,-2.873968572,28.64440941
336,336,@AMREFCanada thanks for an amazing and stimulating evening.  Great discussion on #ebola in context.,2014-08-14 18:38,-3.149093622,22.67902527
337,337,"#Ebola Outbreak Deaths Pass 5,000TOTAL DEATHS = 5,160INFECTED = &gt; 14,000http://t.co/TDsJCuMtsG http://t.co/Z4hgwzgnBl",2014-08-25 18:44,-1.408622676,20.35074117
338,338,This: See... I knew #Ebola was a bigger worldwide threat than they admitted at jump. http://t.co/rtKgzXzwjk,2014-09-27 23:14,-4.580229031,20.17442987
339,339,Heat limits time doctors can spend in PPE to treat #ebola patients. @USAID @WhiteHouse challenge: design better suit http://t.co/9pkHzixmWB,2014-08-18 5:43,-2.632810833,22.07401997
340,340,RT @hp_ems: We\'re so bad at assessing real risk. #Ebola http://t.co/4x5zPkA8JK via @Cowan4President,2014-09-01 20:11,-4.891763697,21.88417739
341,341,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,2014-08-17 5:50,-0.569750402,25.59913119
342,342,"Perspective: #Ebola is rampant in west Africa while American scientists are busy discovering the \""stupidity\"" virus: http://t.co/dGyGmB8fGI",2014-08-24 4:14,-7.348162349,22.09071277
343,343,RT @Oritavancin: No evidence the Ebola vaccine causes autism!#autism #aspergers #Psychiatry #healthcare #CDCwhistleblower #ebolahttp://…,2014-08-12 5:10,-1.868331249,22.59775901
344,344,"PBO get elected, spike in gun sales, why are\""Whites\""men afraid? Healthcare heroes treating #Ebola patient, detained. Now #Ferguson WTH, w/RW",2014-09-17 19:11,-0.529146728,21.48144826
345,345,"RT @KCBSNews: #Ebola fears, start of #flu season spur jump in sales for Clorox disinfectant wipes http://t.co/pFERvhzM1c",2014-08-26 18:22,-2.359558503,21.49532874
346,346,"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",2014-08-11 12:03,-6.691439044,22.55274524
347,347,"RT @AMREFCanada: @DavidFisman giving the #AmrefCoffehouse crowd an overview of Ebola -it\'s history, how it is spread #Ebola",2014-08-08 3:09,-2.027158089,22.09093001
348,348,Online Homeland security: #Senegal - #Ebola Virus Disease http://t.co/z3DP2aIsQF,2014-09-19 8:35,-7.40130047,22.12289614
349,349,RT @AskCheyB: VIDEO: #EbolaLoveStory Can #CraigSpencer #MorganDixon romance survive #Ebola? http://t.co/XgjA2A1opL  @ChasingNJ @FOX29philly…,2014-08-31 10:00,-5.423698354,23.36028768
350,350,RT @EI_EcoNewsfeed: .@EcoInternet Mali reports 2 new #Ebola deaths in capital: Canadian Press http://t.co/Zf5xs6ihnK *MORE @EI_Ebola http:/…,2014-09-08 19:09,-4.542497244,24.43854096
351,351,"RT @AllergyKidsDoc: Actual discussion:Parent \""I want #Ebola vaccine for my child\""Doc \""There isn\'t one, but we have #flushot\""Parent \""We d…",2014-08-16 10:21,0.190706607,22.56757236
352,352,"RT @africarenewal: #WestAfrica on brink of major food crisis in wake of #Ebola outbreak, warns UN special rapporteur http://t.co/5MN3mYeGmw…",2014-08-12 6:36,-3.781463407,21.46241431
353,353,I\'m not a nurse or MD but would want to help on the ground in west Africa in the #ebola fight. But how @msf ?,2014-08-28 12:45,-6.212862756,21.46064069
354,354,"Swimming, touching, and per diems - stories from the #Ebola response in West Africa. https://t.co/owxFcSe2FC on @aid_leap",2014-08-18 16:44,-4.60251453,23.99438361
355,355,#pray #hope #Ebola #victims #death #toll #outbreak #rises African - Hope - Devotion riddim [Tribute Song ] http://t.co/uRemrmxPc2,2014-08-16 3:26,-3.612990198,23.3995321
356,356,"UAB nixes university-funded trips Sierra Leone, Guinea, Liberia over #ebola concerns http://t.co/nDj0PwSbVX http://t.co/LWS2osweBt",2014-08-02 13:21,-2.588436466,21.43112923
357,357,RT @EI_EcoNewsfeed: .@EcoInternet Mali reports 2 new #Ebola deaths in capital: Canadian Press http://t.co/Zf5xs6ihnK *MORE @EI_Ebola http:/…,2014-09-16 18:49,-3.184225049,22.29254526
358,358,People talking about #EBOLA is getting annoying,2014-09-14 21:19,-1.921687655,21.52299684
359,359,RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,2014-09-22 9:27,-2.081256044,21.54149565
360,360,This is #BS. Can the USA sue Duncan\'s estate for bring #Ebola here? How bout the 2 nurses who got sick. #FHim https://t.co/8iT2qE2IN3,2014-08-26 20:26,-4.650256088,22.14387708
361,361,"RT @WhySharksMatter: Interesting, some of the symptoms of #Ebola (bleeding from eyes, passing out, vomit) are also symptoms of watching thi…",2014-09-07 15:10,-3.390148552,21.99484906
362,362,"RT @WhySharksMatter: Interesting, some of the symptoms of #Ebola (bleeding from eyes, passing out, vomit) are also symptoms of watching thi…",2014-08-27 2:04,-1.696290244,21.06809984
363,363,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,2014-09-27 2:49,-4.880066747,19.37942923
364,364,"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",2014-08-28 12:08,-9.393500352,24.25838126
365,365,"Interesting, some of the symptoms of #Ebola (bleeding from eyes, passing out, vomit) are also symptoms of watching this movie #OutbreakChat",2014-08-24 1:46,-4.185335353,24.40974266
366,366,RT @hniman: #Ebola nosocomial cluster in Pasteur Clinic in Bamako Mali grows to five #EbolaOutbreak CIDRAP http://t.co/3BtjBU0Cc9,2014-08-21 10:19,-5.205390576,22.07284883
367,367,RT @EI_EcoNewsfeed: .@EcoInternet Mali reports 2 new #Ebola deaths in capital: Canadian Press http://t.co/Zf5xs6ihnK *MORE @EI_Ebola http:/…,2014-08-29 20:04,-6.930051605,20.4807338
368,368,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,2014-08-23 12:36,-6.342999772,19.30085801
369,369,RT @bill_easterly: Bono brings back ‘Do They Know It’s Christmas?’ 4 #Ebola; it wasn\'t insulting enough the 1st time. http://t.co/xAEMEznZUK,2014-08-17 7:19,-3.073181958,20.74206045
370,370,"\""@RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/fQlbLT0T6u http://t.co/G4XOzXZrpa\"",""\""@RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/fQlbLT0T6u http://t.co/G4XOzXZrpa\"",""Twitter for Android",2014-09-14 7:42,-2.926792737,20.62751264
371,371,RT @UNFPA: .@UNFPA is recruiting skilled maternal health volunteers to serve in #Ebola affected countries. Interested? http://t.co/MT3mdRna…,2014-09-04 7:08,-6.984055026,22.81920752
372,372,RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,2014-08-20 11:47,-1.553521357,22.95833268
373,373,@cnnbrk @CNN @FOXTV @msnbc did we fix #Ebola ? We\'ve been awfully quiet after the elections...hmm,2014-08-17 11:35,-2.105125699,21.41174951
374,374,#WeCanLandOnACometButWeCant cure #ebola,2014-08-07 16:02,-3.779984686,20.62624228
375,375,RT @jasonwheelertv: Looked thru #Ebola lawsuit. No damage amount was specified. And still no word on the amount of settlement between Dunca…,2014-09-04 16:00,-4.987306043,24.84054827
376,376,"Not ONE case of #Ebola in America presently.
Surprised? You've been watching TV 'news', then.
There's your problem.",2014-09-27 16:20,-5.228004256,23.39723931
377,377,RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,2014-09-21 6:28,-0.421243059,19.48125464
378,378,Sobering re #HIV lessons from @H20Melb 14 die a day in Oct 2014 in west Africa from #ebola but 685 on same day from #HIV/AIDS,2014-09-27 3:35,-3.482342073,18.68934843
379,379,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,2014-09-05 5:59,-3.897036993,26.68162471
380,380,"\""@RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/RqQFhm3uRL http://t.co/9mDrtnOJFK\"",""\""@RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/RqQFhm3uRL http://t.co/9mDrtnOJFK\"",""Twitter for Android",2014-08-07 6:13,-5.59696158,22.93683622
381,381,"Next week should be a lot of fun… #amnesty, #Fergsuon, #ebola, #Benghazi , #irs, #holder",2014-09-06 12:25,-3.584865447,23.05137756
382,382,RT @mercycorps: Skyrocketing food costs &amp; a decrease in income are part of the economic toll caused by #Ebola. Read more: http://t.co/Zv14Q…,2014-08-01 4:38,-5.004380912,22.70682672
383,383,RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,2014-08-25 18:54,-6.278765034,21.48409918
384,384,"RT @BPForumMag: \""The virus is more nimble than the human response to it.\"" Govts &amp;orgs strive to be as agile as #Ebola http://t.co/FN59LYlKch",2014-09-20 5:15,-2.941424307,20.7877906
385,385,"#Ebola Death Toll More Than 2,900 —WHO... http://t.co/vipFPVodvG #ebolatreatment #ebolavictims",2014-08-28 2:59,-5.036493046,19.24840062
386,386,"#Ebola Could Strike 20,000 In... http://t.co/QR4WRlWHIk #StudyonEbola",2014-08-24 14:48,-5.955174125,25.99257324
387,387,#Ebola #Imam : 28 health care workers had contact with the deceased patient at the Clinic in #Bamako are being placed under observation.,2014-09-17 5:52,-11.72767845,23.47113223
388,388,Online Homeland security: #Nigeria - #Ebola Virus Disease http://t.co/20uQSIhYkh,2014-09-16 17:32,-3.224206692,20.91005546
389,389,RT @hp_ems: We\'re so bad at assessing real risk. #Ebola http://t.co/4x5zPkA8JK via @Cowan4President,2014-08-07 2:02,-0.496303079,20.74919388
390,390,#ebola Ebola: for-profit disaster capitalists are already out looking to make money from misery | Antony Loewenstein http://t.co/x14hDFjfAd,2014-09-06 4:49,-4.85452349,20.2543818
391,391,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,2014-09-24 8:51,-4.295299541,22.06716684
392,392,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,2014-08-28 2:40,-4.519560813,20.54792635
393,393,Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gpuCjNJZyL,2014-09-06 23:17,-7.138390931,19.31186884
394,394,RT @AJConsiderThis: Was the panic over #Ebola more virulent than the disease? http://t.co/LINv5xsMsm @VUMChealth\'s Dr. William Schaffner jo…,2014-08-28 16:55,-4.400787993,25.97556977
395,395,Online Homeland security: #Nigeria - #Ebola Virus Disease http://t.co/zGOQlcgOcr,2014-09-01 10:03,-3.498796381,19.48650712
396,396,#EBOLA has been trending 30min on the OUTBREAK page http://t.co/3P1gzZ03k7 #Tweetzup,2014-08-21 5:31,-4.743848301,23.52028398
397,397,"RT @MelissaTweets: If #Ebola and #Gruber tweet on Twitter and media ignores it, do they exist?",2014-09-09 12:11,-3.228890279,23.43865026
398,398,RT @WSJ: Behind the scenes at Bellevue’s #Ebola treatment ward: http://t.co/4Ee7DpsR3B http://t.co/CW8eIXjRfu,2014-09-10 16:38,-11.4257906,22.04115936
399,399,RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),2014-08-19 10:37,-6.120732843,21.83879584
400,400,#Ebola Victim\'s Family Agree Deal With Hospital http://t.co/jKAOlgPsh4,2014-09-29 3:03,-2.797671198,19.00829242
401,401,#Ebola outbreak deaths pass 5000 - BBC News http://t.co/AdrXxBwatt,2014-08-02 6:42,-6.127273513,23.78063526
402,402,#EBOLA: #Minister Claims #U.S. #Scientists Created #Race-Based #Bioweapons: http://t.co/8OZAJv1Qo5 via @YouTube #populationcontrol #class,2014-08-08 22:14,-6.435501995,19.79388218
403,403,RT @theOFDA: 30 metric tons of personal protective equip arrives in #Liberia to protect healthcare workers on frontlines of #Ebola http://t…,2014-08-10 16:59,-2.475819247,24.83377838
404,404,"RT @MelissaTweets: If #Ebola and #Gruber tweet on Twitter and media ignores it, do they exist?",2014-08-18 5:36,-8.198415821,21.09717462
405,405,#Ebola In 3-D: A Video Game To Guide Health Care Workers Through A Ward http://t.co/ogKwVpZErQ,2014-08-07 0:44,-1.455808992,21.64282784
406,406,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,2014-08-06 0:34,-3.299376719,21.47303914
407,407,"RT @TheTakeaway: There are a number of conspiracy theories in W. Africa about #Ebola,  says @hirondelleus. Fear is hard to fight. http://t.…",2014-08-23 16:09,-1.694863268,23.44821391
408,408,RT @Reslizumab: No evidence that the Ebola vaccine causes autism!👪👪👪👪#autism #aspergers #healthcare #CDCwhistleblower #Ebola👪👪👪👪http://…,2014-08-02 3:31,-3.779524492,22.31692495
409,409,Eco: Mali confirms its second and third #Ebola deaths: Washington Post: Two more people -- a patient from Guin... http://t.co/3ghvwcCDJN,2014-08-13 3:54,-3.101720672,24.12778575
410,410,"If #Ebola and #Gruber tweet on Twitter and media ignores it, do they exist?",2014-08-26 12:55,-3.086994786,21.2901514
411,411,"#Ebola: The need to act, rather than respond http://t.co/yxP5sN9YwW @kevinmd #health #healthcare #medicine",2014-09-11 16:29,-2.243555846,23.45885367
412,412,"\""#Ebola: for-profit #disastercapitalists are already out looking to make money from misery\"" #predatorycapitalismhttp://t.co/U30KOEkQGv",2014-09-13 8:32,-4.86646208,24.90241206
413,413,#Ebola Vaccine Trials to Start in West Africa http://t.co/M0bZTPY4RJ,2014-09-11 18:37,-4.082155535,24.49841989
414,414,RT @GOPTeens: #Teens: Elect a #Republican Senate -- less #American cases of #Ebola.#Coincidence?,2014-08-15 10:31,-5.633120363,24.31543894
415,415,"#Ebola #Imam in #Bamako infected not only a nurse, but also a Doctor. His son, his brother&amp; 2th wife. His 1th wife, daughter and friend died",2014-08-17 13:07,-3.720665716,20.56390916
416,416,"RT @AfricaACSS: As #Mali faces a new #Ebola outbreak, Nigeria and Uganda offer important lessons in stopping it early: http://t.co/Kiqq44de…",2014-09-05 3:07,-6.626620379,24.31889667
417,417,Congressman #Duffy talks about #Ebola research funding - Nov 12 @ 9:31 PM ET http://t.co/ZahgziUwFb,2014-09-09 0:24,0.102169941,23.43061376
418,418,@juliarose67890 @cass_rogerss no school for you too #ebola,2014-09-08 10:00,-4.717807275,23.83031154
419,419,"Nurses March, Demand Better #Ebola Protection http://t.co/78YDSKlEQx",2014-09-20 22:22,-3.259192175,23.79785073
420,420,"RT @KNX1070: #Ebola Fears, Start Of Flu Season Spur Jump In Sales For #Clorox Disinfectant Wipes http://t.co/iwWZe8ERWd",2014-09-19 22:42,-4.756877783,20.80091045
421,421,"News: This is the largest #Ebola outbreak ever recorded, with more than 14,000 people... http://t.co/AaakE3rOru",2014-08-11 0:06,-3.703323092,18.66232926
422,422,Skyrocketing food costs &amp; a decrease in income are part of the economic toll caused by #Ebola. Read more: http://t.co/Zv14QrHhS2,2014-08-11 13:55,-3.479018781,23.51800546
423,423,RT @genophilia: RT if you are sick of Obama exposing our children to foreign diseases. #EVD68 #Ebola #EbolaOutbreak #uniteblue http://t.co/…,2014-09-15 13:03,-5.376909329,24.18953079
424,424,RT @Reslizumab: No evidence that the Ebola vaccine causes autism!👪👪👪👪#autism #aspergers #healthcare #CDCwhistleblower #Ebola👪👪👪👪http://…,2014-08-16 17:57,-2.089770375,22.12395951
425,425,"Ugh. \""@kasujja: Africa, the land of simba, Cleopatra...oh and #Ebola! According to @TMZ. Really? http://t.co/yHUsZrl0oO\"",""Ugh. \""@kasujja: Africa, the land of simba, Cleopatra...oh and #Ebola! According to @TMZ. Really? http://t.co/yHUsZrl0oO\"",""Twitter for Android",2014-09-16 19:56,-4.500964015,19.77400192
426,426,#population Mali confirms its second and third #Ebola deaths: Washington Post http://t.co/MUiQtE8tA3 *spreading http://t.co/L3Nc07zU7X,2014-08-26 18:54,-5.600966958,21.50981415
427,427,#population Mali reports 2 new #Ebola deaths in capital: Canadian Press http://t.co/a0G05VIaLY *MORE @EI_Ebola http://t.co/f1kIJJcM8Y,2014-08-22 17:23,-0.560203489,23.08014063
428,428,RT @buissonnierem: “@MSF: Any questions about #Ebola? Sign up for #MSF\'s new e-learning platform about the virus http://t.co/WD2kxGESBA htt…,2014-08-19 1:51,-5.156087845,20.74363424
429,429,"RT @mwhaites: Pres of Nigerian nurses union says #Ebola is a global crises. We need equipment, funding and coordination. #G20 @PSIglobaluni…",2014-09-01 9:40,-5.022382822,22.07812893
430,430,“@MSF: Any questions about #Ebola? Sign up for #MSF\'s new e-learning platform about the virus http://t.co/WD2kxGESBA http://t.co/l5mKrPxikF”,2014-09-24 16:19,-8.504512476,23.23727856
431,431,"RT @kim_tastiic: \""WHO staff are paid $200-300 per hour. We are doing the dirty work and get paid $300 monthly.\""- disgruntled Liberian healt…",2014-09-03 1:25,-4.514549499,19.97639447
432,432,Zero #Ebola cases. We no longer need a Czar and certainly not a Surgeon General. #TheInmatesareRunningtheAsylum,2014-09-08 18:13,-3.817173582,19.84110196
433,433,RT @UpfrontAfrica: U.S. is scaling back on number of soldiers being sent to #Ebola-stricken Liberia http://t.co/xmORFnNQqc http://t.co/u9dG…,2014-08-16 18:17,-8.930652308,22.97345375
434,434,RT @newswatchcanada: #Bamako: #Mali quarantines dozens as second #Ebola outbreak spreads in countryhttp://t.co/1W7vvKw9w9,2014-08-12 20:11,-6.174992429,23.60088053
435,435,VIDEO: #EbolaLoveStory Can #CraigSpencer #MorganDixon romance survive #Ebola? http://t.co/fUwzpRIXRZ... http://t.co/tpQsWMi3aL,2014-09-28 17:55,-6.081892925,22.59565903
436,436,RT @UCIEngineering: @UCIrvine is waging an #Ebola battle that might lead to cure. @michelledigman #biomedicalengineering #Ebolacure #zotht…,2014-09-18 18:22,0.33586819,20.11611599
437,437,RT @ONEcampaignUK: SHOCKING: One in 7 women risk dying in #childbirth in #Ebola-hit countries  http://t.co/psMrOjUD4O via @Reuters http://t…,2014-08-26 22:52,-2.793778641,23.79386351
438,438,RT @Barbi_Twins: Hendry Co defends #monkey breeding lab negligence including #Ebola-Typical&gt;govt protects biz over bodies @JVM @ALDF http:/…,2014-09-08 11:33,-4.194401581,21.31399234
439,439,#Ebola In 3-D: A Video Game To Guide Health Care Workers Through A Ward http://t.co/20gASLOEfF Via @nprnews:,2014-08-17 18:02,-4.128791496,22.49240684
440,440,"RT @FollowEbola: US nurses hold strikes, protests over #Ebola measures. http://t.co/bIlGv6zSbH",2014-08-08 8:16,-3.897696689,22.30501285
441,441,"RT @UNICEF: How #Ebola survivors like Patience, 19, are playing a key role in the response http://t.co/VMwaIpapbx via @irinnews",2014-08-05 11:09,-1.941347706,21.88735276
442,442,"RT @ONECampaign: NEWS: More than 14,000 #Ebola cases (including 4 now confirmed in Mali) &amp; more than 5,100 deaths http://t.co/WWxHYheIOS vi…",2014-08-05 14:14,-0.932652245,22.14613276
443,443,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,2014-09-19 11:54,-5.364125484,20.46541608
444,444,"RT @SuburbanFiveOh: Real #EMT call: \""man feels sick. Says his girlfriend is from W. Africa. She hasn\'t been there in 3 years, but he\'s worr…",2014-08-21 15:44,-4.643136053,18.94330754
445,445,RT @EI_Forest: #forest Mali confirms its second and third #Ebola deaths: Washington Post http://t.co/YmqncuIRpx *spreading http://t.co/4ZX0…,2014-08-26 7:35,-6.05565918,23.49515181
446,446,@JEZUSCEAZAR even if its not possessed the shit still dirty bitch #WhatTheDoll #Annabelle #Ebola,2014-08-23 9:43,-3.868240129,19.19460191
447,447,RT @AsCorrespondent: UN\'s Ban Ki-moon calls on Asia to step up #Ebola fight  http://t.co/yH3UkYPXfX  #Asia http://t.co/uv1hXYFXtM,2014-08-07 1:06,-2.23557135,22.17341771
448,448,#WHO staff assume that many mourners attended the ceremonies. In #Bamako and the mosque in #Guinee. #Ebola #Imam,2014-08-30 18:02,-5.232674495,22.48227776
449,449,RT @intldogooder: Not to miss! @FaraiToday\'s 3-part series @Forbes on #Africans\' work to curb spread of #Ebola http://t.co/18sFZsP6J5 &amp; htt…,2014-09-24 7:57,-3.932729116,19.96804255
450,450,#sustainable Mali confirms its second and third #Ebola deaths: Washington Post http://t.co/GIVMjuLGUf *spreading http://t.co/Vh9lkVhwX2,2014-08-02 17:41,-3.275854282,21.6084393
451,451,#forest Mali confirms its second and third #Ebola deaths: Washington Post http://t.co/YmqncuIRpx *spreading http://t.co/4ZX00sZpoq,2014-08-18 11:08,-4.519537539,19.63933782
452,452,#sustainable Mali reports 2 new #Ebola deaths in capital: Canadian Press http://t.co/X5qrfndMue *MORE @EI_Ebola http://t.co/lqIKVEjY6P,2014-09-24 17:37,-3.913665751,20.9839345
453,453,#forest Mali reports 2 new #Ebola deaths in capital: Canadian Press http://t.co/oxxfMXVTnB *MORE @EI_Ebola http://t.co/i3fRgEyrhh,2014-08-24 17:07,-2.853725465,20.17776826
454,454,US urges #IMF to give debt relief to #Ebola stricken countries. #Liberia #SierraLeone #Guinea #development http://t.co/GHD1oU37Td,2014-09-12 13:40,-5.760061641,23.89921453
455,455,"#Mali Is Worried About #Ebola, #Quarantines Nearly 100 http://t.co/Gxumwu86xy Via @nprnews",2014-09-05 9:06,-6.353936688,20.7744734
456,456,If #Ebola enters #india it\'s over fr the country http://t.co/n5eCk9bByD” #fb @narendramodi,2014-09-05 6:18,-1.315059161,23.45728749
457,457,RT @Reslizumab: No evidence that the Ebola vaccine causes autism!👪👪👪👪#autism #aspergers #healthcare #CDCwhistleblower #Ebola👪👪👪👪http://…,2014-08-03 21:28,-5.49354466,22.52031662
458,458,RT @FAOnews: #Nowreading: West Africa ‘on brink’ of major food crisis in wake of #Ebola outbreak – @UN expert http://t.co/X5LmrXPrub via @U…,2014-09-01 22:08,-4.177256952,23.71013718
459,459,RT @Ebolatrends: Family of #Ebola Victim #ThomasEricDuncan Settles With #DallasHospital - #NBCNews... http://t.co/DmD767NfLQ http://t.co/B2…,2014-09-15 5:56,-0.161741335,22.89892806
460,460,RT @energyaccessPN: Hear @SE4ALL CEO @KYumkella on imp of #energy #Ebola: http://t.co/CSX40YALwN Donate to @unfoundation Ebola Fund http:/…,2014-09-10 3:12,-5.777388985,23.36429763
461,461,RT @UpfrontAfrica: U.S. is scaling back on number of soldiers being sent to #Ebola-stricken Liberia http://t.co/xmORFnNQqc http://t.co/u9dG…,2014-08-03 3:25,-4.309101032,25.44261222
462,462,Ethical Issues: Medical Experts Look For New Ways To Test #Ebola Drugs http://t.co/VtylobE9Be Via @nprnews,2014-09-27 11:53,-2.543923257,21.08004454
463,463,"shares that supportive care really isn\'t treatment for #Ebola so our success rate of 100% (#KentBrantly,... http://t.co/5envJehOL1",2014-08-19 16:21,-2.280986527,18.30849042
464,464,RT @AashishChaudh20: Checkout our latest blog and demo on #ebola http://t.co/0ib3J5NZdq,2014-08-05 3:19,-6.182088505,20.82710452
465,465,"RT @ONECampaign: NEWS: More than 14,000 #Ebola cases (including 4 now confirmed in Mali) &amp; more than 5,100 deaths http://t.co/WWxHYheIOS vi…",2014-09-16 19:58,-2.905130877,20.69960345
466,466,RT @SSIReview: The $338 Million #Ebola Giving Gap #philanthropy @DalbergTweet @VickyHausman  http://t.co/UTqvO76ejb,2014-09-14 7:08,-2.883074309,23.23326556
467,467,"RT @MSF: MSF is offering doctors, nurses, health educators and psychologists involved in the #Ebola fight an interactive tool http://t.co/v…",2014-09-11 8:21,-2.266810618,25.01178815
468,468,RT @CAMAServices: Criticizing others who take risks to serve is the exact opposite reaction we should have. http://t.co/Av4puWAH6m via @REL…,2014-09-25 13:33,-9.828830764,22.36215775
